episode,total_reward,steps_survived,success_flag,epsilon
795,-28,161,0,0.9706686748472486
796,-3,161,0,0.970632327234349
797,2,161,0,0.9705959809825203
798,7,161,0,0.9705596360917117
799,2,161,0,0.9705232925618721
800,15,300,0,0.9704869503929506
801,17,161,0,0.9704506095848963
802,-8,161,0,0.970414270137658
803,-38,161,0,0.970377932051185
804,-23,161,0,0.9703415953254263
805,20,300,0,0.9703052599603308
806,2,213,0,0.9702689259558477
807,35,300,0,0.970232593311926
808,4,171,0,0.9701962620285147
809,7,161,0,0.970159932105563
810,-18,161,0,0.9701236035430197
811,-1,174,0,0.9700872763408341
812,-13,161,0,0.9700509504989553
813,22,211,0,0.9700146260173321
814,2,161,0,0.9699783028959138
815,2,161,0,0.9699419811346494
816,17,161,0,0.9699056607334878
817,-13,161,0,0.9698693416923783
818,-5,277,0,0.9698330240112698
819,-39,206,0,0.9697967076901115
820,-18,161,0,0.9697603927288524
821,-8,161,0,0.9697240791274416
822,2,161,0,0.9696877668858283
823,5,225,0,0.9696514560039614
824,-18,212,0,0.96961514648179
825,2,161,0,0.9695788383192633
826,-41,274,0,0.9695425315163303
827,-3,161,0,0.9695062260729401
828,-38,161,0,0.9694699219890418
829,14,221,0,0.9694336192645845
830,-33,161,0,0.9693973178995173
831,2,161,0,0.9693610178937894
832,12,161,0,0.9693247192473496
833,20,251,0,0.9692884219601473
834,7,161,0,0.9692521260321314
835,-75,300,0,0.9692158314632512
836,7,161,0,0.9691795382534556
837,-78,161,0,0.9691432464026938
838,-48,161,0,0.9691069559109149
839,7,161,0,0.9690706667780681
840,-43,161,0,0.9690343790041024
841,7,161,0,0.968998092588967
842,-17,242,0,0.9689618075326109
843,22,262,0,0.9689255238349833
844,-33,161,0,0.9688892414960334
845,-3,213,0,0.9688529605157101
846,-57,190,0,0.9688166808939628
847,-22,219,0,0.9687804026307404
848,-3,161,0,0.9687441257259921
849,-23,161,0,0.9687078501796671
850,22,161,0,0.9686715759917145
851,7,161,0,0.9686353031620833
852,-13,161,0,0.9685990316907228
853,-8,161,0,0.9685627615775821
854,2,161,0,0.9685264928226104
855,-3,161,0,0.9684902254257567
856,-3,161,0,0.9684539593869702
857,-29,234,0,0.9684176947062001
858,17,161,0,0.9683814313833955
859,-13,161,0,0.9683451694185056
860,2,161,0,0.9683089088114794
861,-8,161,0,0.9682726495622661
862,2,161,0,0.968236391670815
863,2,161,0,0.9682001351370751
864,2,161,0,0.9681638799609957
865,7,188,0,0.9681276261425259
866,-78,263,0,0.9680913736816149
867,-3,161,0,0.9680551225782118
868,-43,161,0,0.9680188728322657
869,-23,161,0,0.967982624443726
870,-23,161,0,0.9679463774125416
871,-3,161,0,0.9679101317386619
872,-43,161,0,0.967873887422036
873,-23,161,0,0.9678376444626129
874,8,219,0,0.967801402860342
875,2,161,0,0.9677651626151724
876,-63,161,0,0.9677289237270533
877,-13,161,0,0.967692686195934
878,-3,161,0,0.9676564500217634
879,-28,161,0,0.9676202152044909
880,-3,161,0,0.9675839817440657
881,-105,225,0,0.9675477496404369
882,-3,161,0,0.9675115188935537
883,-13,161,0,0.9674752895033654
884,-38,161,0,0.9674390614698211
885,-48,161,0,0.9674028347928699
886,-18,161,0,0.9673666094724612
887,45,300,0,0.9673303855085441
888,9,174,0,0.9672941629010678
889,-18,161,0,0.9672579416499816
890,17,161,0,0.9672217217552346
891,22,161,0,0.967185503216776
892,-33,161,0,0.9671492860345551
893,-105,300,0,0.9671130702085211
894,20,276,0,0.9670768557386232
895,-23,161,0,0.9670406426248106
896,2,161,0,0.9670044308670325
897,33,291,0,0.9669682204652381
898,2,161,0,0.9669320114193768
899,-38,161,0,0.9668958037293977
900,-6,173,0,0.96685959739525
901,12,161,0,0.9668233924168829
902,-88,289,0,0.9667871887942457
903,12,161,0,0.9667509865272877
904,17,161,0,0.966714785615958
905,-33,161,0,0.966678586060206
906,-40,251,0,0.9666423878599807
907,9,173,0,0.9666061910152315
908,12,161,0,0.9665699955259076
909,7,161,0,0.9665338013919583
910,-18,161,0,0.9664976086133329
911,1,209,0,0.9664614171899805
912,-33,161,0,0.9664252271218504
913,-76,246,0,0.9663890384088919
914,-33,161,0,0.9663528510510542
915,-13,161,0,0.9663166650482866
916,-20,300,0,0.9662804804005384
917,19,223,0,0.9662442971077587
918,2,161,0,0.9662081151698969
919,-28,161,0,0.9661719345869022
920,12,161,0,0.9661357553587239
921,-8,161,0,0.9660995774853112
922,45,300,0,0.9660634009666134
923,-28,161,0,0.9660272258025798
924,-43,161,0,0.9659910519931597
925,-18,161,0,0.9659548795383024
926,-37,190,0,0.965918708437957
927,12,161,0,0.965882538692073
928,-28,161,0,0.9658463703005995
929,15,300,0,0.9658102032634859
930,12,161,0,0.9657740375806815
931,-23,161,0,0.9657378732521354
932,30,300,0,0.9657017102777972
933,2,161,0,0.9656655486576159
934,-3,161,0,0.9656293883915409
935,-73,161,0,0.9655932294795215
936,-43,187,0,0.9655570719215071
937,-98,161,0,0.9655209157174468
938,-23,161,0,0.96548476086729
939,-13,161,0,0.9654486073709859
940,-2,243,0,0.9654124552284841
941,-5,226,0,0.9653763044397335
942,-10,226,0,0.9653401550046837
943,-11,171,0,0.965304006923284
944,17,161,0,0.9652678601954836
945,-3,161,0,0.9652317148212318
946,2,161,0,0.965195570800478
947,-83,161,0,0.9651594281331715
948,12,161,0,0.9651232868192615
949,-56,198,0,0.9650871468586975
950,12,161,0,0.9650510082514286
951,44,298,0,0.9650148709974045
952,17,161,0,0.9649787350965742
953,-98,161,0,0.964942600548887
954,-28,161,0,0.9649064673542924
955,12,161,0,0.9648703355127397
956,2,161,0,0.9648342050241783
957,2,161,0,0.9647980758885574
958,40,300,0,0.9647619481058264
959,-38,161,0,0.9647258216759346
960,-3,161,0,0.9646896965988313
961,7,161,0,0.964653572874466
962,17,161,0,0.9646174505027879
963,12,161,0,0.9645813294837464
964,-55,300,0,0.964545209817291
965,-8,161,0,0.9645090915033708
966,-18,161,0,0.9644729745419353
967,-26,172,0,0.9644368589329337
968,17,161,0,0.9644007446763156
969,-55,253,0,0.9643646317720302
970,-8,161,0,0.9643285202200269
971,-43,161,0,0.964292410020255
972,-18,161,0,0.9642563011726639
973,4,271,0,0.964220193677203
974,7,161,0,0.9641840875338217
975,-3,161,0,0.9641479827424693
976,-76,274,0,0.9641118793030952
977,-3,161,0,0.9640757772156487
978,2,161,0,0.9640396764800794
979,-3,161,0,0.9640035770963364
980,17,161,0,0.9639674790643693
981,7,161,0,0.9639313823841273
982,40,300,0,0.9638952870555599
983,39,298,0,0.9638591930786164
984,-28,161,0,0.9638231004532464
985,-18,161,0,0.963787009179399
986,-28,161,0,0.9637509192570237
987,30,300,0,0.96371483068607
988,-33,161,0,0.9636787434664872
989,-28,161,0,0.9636426575982247
990,17,161,0,0.9636065730812318
991,-43,161,0,0.963570489915458
992,-83,161,0,0.9635344081008528
993,-103,161,0,0.9634983276373654
994,-3,161,0,0.9634622485249454
995,-23,161,0,0.9634261707635422
996,-48,161,0,0.9633900943531051
997,-41,220,0,0.9633540192935834
998,4,171,0,0.9633179455849268
999,-33,161,0,0.9632818732270845
1000,7,161,0,0.963245802220006
1001,17,161,0,0.9632097325636407
1002,11,184,0,0.963173664257938
1003,7,212,0,0.9631375973028474
1004,-13,161,0,0.9631015316983184
1005,7,161,0,0.9630654674443001
1006,7,161,0,0.9630294045407423
1007,-48,161,0,0.9629933429875942
1008,17,161,0,0.9629572827848053
1009,-70,251,0,0.962921223932325
1010,-13,161,0,0.9628851664301028
1011,-45,276,0,0.9628491102780881
1012,-18,161,0,0.9628130554762303
1013,2,161,0,0.9627770020244789
1014,-10,275,0,0.9627409499227834
1015,-28,161,0,0.9627048991710931
1016,-27,194,0,0.9626688497693576
1017,2,261,0,0.9626328017175263
1018,22,161,0,0.9625967550155486
1019,11,230,0,0.962560709663374
1020,-40,300,0,0.962524665660952
1021,-23,161,0,0.9624886230082319
1022,7,161,0,0.9624525817051632
1023,22,161,0,0.9624165417516956
1024,-13,161,0,0.9623805031477782
1025,-13,161,0,0.9623444658933608
1026,-21,298,0,0.9623084299883926
1027,17,161,0,0.9622723954328232
1028,-8,161,0,0.962236362226602
1029,12,161,0,0.9622003303696786
1030,22,161,0,0.9621642998620024
1031,17,161,0,0.9621282707035228
1032,-10,201,0,0.9620922428941894
1033,-8,161,0,0.9620562164339516
1034,-22,216,0,0.9620201913227588
1035,-38,263,0,0.9619841675605607
1036,7,161,0,0.9619481451473068
1037,-103,161,0,0.9619121240829464
1038,7,161,0,0.961876104367429
1039,-23,161,0,0.9618400860007041
1040,-190,300,0,0.9618040689827213
1041,-3,161,0,0.9617680533134301
1042,-3,161,0,0.9617320389927798
1043,17,161,0,0.9616960260207201
1044,-33,161,0,0.9616600143972005
1045,-28,237,0,0.9616240041221704
1046,-88,161,0,0.9615879951955794
1047,2,161,0,0.9615519876173768
1048,-3,161,0,0.9615159813875124
1049,12,161,0,0.9614799765059355
1050,-15,300,0,0.9614439729725958
1051,-13,161,0,0.9614079707874426
1052,22,161,0,0.9613719699504254
1053,4,299,0,0.9613359704614939
1054,-15,300,0,0.9612999723205975
1055,-60,300,0,0.9612639755276858
1056,22,161,0,0.9612279800827084
1057,-43,161,0,0.9611919859856146
1058,7,161,0,0.961155993236354
1059,5,300,0,0.9611200018348762
1060,10,300,0,0.9610840117811308
1061,-86,299,0,0.9610480230750672
1062,12,161,0,0.961012035716635
1063,-73,263,0,0.9609760497057837
1064,17,161,0,0.9609400650424628
1065,-8,161,0,0.9609040817266219
1066,18,193,0,0.9608680997582105
1067,-58,161,0,0.9608321191371783
1068,-78,161,0,0.9607961398634746
1069,6,206,0,0.960760161937049
1070,-113,161,0,0.9607241853578512
1071,-41,199,0,0.9606882101258306
1072,-28,161,0,0.9606522362409369
1073,-48,161,0,0.9606162637031196
1074,-43,161,0,0.9605802925123282
1075,-78,161,0,0.9605443226685123
1076,-23,161,0,0.9605083541716215
1077,-28,161,0,0.9604723870216053
1078,-8,161,0,0.9604364212184132
1079,-13,161,0,0.9604004567619949
1080,-23,161,0,0.9603644936522999
1081,7,161,0,0.9603285318892778
1082,-43,161,0,0.9602925714728782
1083,-53,211,0,0.9602566124030506
1084,12,161,0,0.9602206546797446
1085,2,286,0,0.9601846983029099
1086,-12,269,0,0.9601487432724959
1087,-2,240,0,0.9601127895884523
1088,2,161,0,0.9600768372507286
1089,-23,161,0,0.9600408862592744
1090,-50,300,0,0.9600049366140393
1091,-10,300,0,0.9599689883149729
1092,-13,161,0,0.9599330413620248
1093,-13,161,0,0.9598970957551446
1094,-20,300,0,0.9598611514942819
1095,-27,269,0,0.9598252085793862
1096,-33,161,0,0.9597892670104072
1097,24,272,0,0.9597533267872945
1098,-33,161,0,0.9597173879099977
1099,-5,300,0,0.9596814503784664
1100,27,187,0,0.9596455141926502
1101,-68,161,0,0.9596095793524987
1102,-73,161,0,0.9595736458579615
1103,-18,161,0,0.9595377137089881
1104,2,161,0,0.9595017829055283
1105,-3,161,0,0.9594658534475318
1106,-5,275,0,0.959429925334948
1107,7,161,0,0.9593939985677266
1108,-8,161,0,0.9593580731458171
1109,22,161,0,0.9593221490691693
1110,7,161,0,0.9592862263377328
1111,-8,161,0,0.9592503049514571
1112,-28,161,0,0.959214384910292
1113,-35,300,0,0.959178466214187
1114,-52,215,0,0.9591425488630918
1115,22,161,0,0.959106632856956
1116,12,161,0,0.9590707181957292
1117,2,161,0,0.9590348048793611
1118,-8,212,0,0.9589988929078014
1119,-8,161,0,0.9589629822809996
1120,2,161,0,0.9589270729989054
1121,10,300,0,0.9588911650614685
1122,-43,161,0,0.9588552584686386
1123,17,161,0,0.9588193532203653
1124,-13,161,0,0.9587834493165981
1125,-18,161,0,0.9587475467572868
1126,12,161,0,0.958711645542381
1127,-8,161,0,0.9586757456718303
1128,-43,161,0,0.9586398471455846
1129,-107,240,0,0.9586039499635933
1130,12,161,0,0.9585680541258063
1131,-23,161,0,0.958532159632173
1132,7,161,0,0.9584962664826432
1133,-23,161,0,0.9584603746771666
1134,-8,161,0,0.9584244842156928
1135,-3,161,0,0.9583885950981715
1136,10,300,0,0.9583527073245525
1137,17,161,0,0.9583168208947852
1138,-48,161,0,0.9582809358088196
1139,-18,161,0,0.9582450520666052
1140,2,161,0,0.9582091696680916
1141,-43,161,0,0.9581732886132286
1142,-75,300,0,0.9581374089019659
1143,2,161,0,0.9581015305342531
1144,-48,161,0,0.9580656535100399
1145,17,161,0,0.9580297778292761
1146,-4,205,0,0.9579939034919114
1147,12,161,0,0.9579580304978954
1148,7,161,0,0.9579221588471778
1149,0,300,0,0.9578862885397084
1150,-8,214,0,0.9578504195754367
1151,-13,161,0,0.9578145519543125
1152,4,198,0,0.9577786856762857
1153,-8,161,0,0.9577428207413057
1154,-43,211,0,0.9577069571493224
1155,17,161,0,0.9576710949002855
1156,-3,161,0,0.9576352339941445
1157,-28,161,0,0.9575993744308494
1158,22,161,0,0.9575635162103499
1159,7,161,0,0.9575276593325954
1160,-18,161,0,0.957491803797536
1161,22,161,0,0.9574559496051211
1162,17,161,0,0.9574200967553007
1163,55,300,0,0.9573842452480243
1164,2,212,0,0.9573483950832419
1165,-28,161,0,0.9573125462609029
1166,-23,161,0,0.9572766987809572
1167,-8,161,0,0.9572408526433546
1168,-8,161,0,0.9572050078480447
1169,-36,273,0,0.9571691643949773
1170,7,161,0,0.9571333222841022
1171,50,300,0,0.957097481515369
1172,-28,161,0,0.9570616420887276
1173,-24,206,0,0.9570258040041276
1174,-33,161,0,0.9569899672615189
1175,-18,161,0,0.956954131860851
1176,-58,161,0,0.9569182978020738
1177,-18,161,0,0.9568824650851372
1178,12,161,0,0.9568466337099908
1179,22,161,0,0.9568108036765843
1180,-25,300,0,0.9567749749848675
1181,25,300,0,0.9567391476347903
1182,22,161,0,0.9567033216263022
1183,-13,161,0,0.9566674969593532
1184,17,161,0,0.9566316736338929
1185,-83,161,0,0.9565958516498712
1186,45,300,0,0.9565600310072377
1187,2,161,0,0.9565242117059424
1188,15,300,0,0.9564883937459349
1189,-68,161,0,0.956452577127165
1190,-9,256,0,0.9564167618495826
1191,-5,300,0,0.9563809479131373
1192,-108,161,0,0.956345135317779
1193,-23,161,0,0.9563093240634574
1194,-28,161,0,0.9562735141501223
1195,-18,161,0,0.9562377055777235
1196,12,161,0,0.9562018983462108
1197,9,171,0,0.9561660924555341
1198,17,161,0,0.9561302879056429
1199,-26,171,0,0.9560944846964873
1200,-53,161,0,0.9560586828280169
1201,-8,161,0,0.9560228823001815
1202,-65,300,0,0.955987083112931
1203,-33,161,0,0.9559512852662152
1204,-28,161,0,0.9559154887599839
1205,12,161,0,0.9558796935941868
1206,2,161,0,0.9558438997687737
1207,-13,161,0,0.9558081072836946
1208,12,286,0,0.9557723161388991
1209,7,161,0,0.9557365263343371
1210,12,161,0,0.9557007378699585
1211,-28,161,0,0.9556649507457129
1212,7,161,0,0.9556291649615504
1213,2,161,0,0.9555933805174206
1214,7,161,0,0.9555575974132734
1215,-43,161,0,0.9555218156490586
1216,35,300,0,0.955486035224726
1217,-5,277,0,0.9554502561402255
1218,7,161,0,0.9554144783955069
1219,7,161,0,0.95537870199052
1220,17,161,0,0.9553429269252146
1221,8,266,0,0.9553071531995406
1222,-8,161,0,0.9552713808134479
1223,-33,161,0,0.9552356097668863
1224,-68,161,0,0.9551998400598055
1225,-17,240,0,0.9551640716921556
1226,2,161,0,0.9551283046638861
1227,2,161,0,0.9550925389749471
1228,-35,253,0,0.9550567746252884
1229,40,300,0,0.9550210116148597
1230,20,300,0,0.9549852499436111
1231,-47,294,0,0.9549494896114924
1232,-23,161,0,0.9549137306184533
1233,-8,161,0,0.9548779729644438
1234,-63,213,0,0.9548422166494137
1235,-23,161,0,0.9548064616733128
1236,-12,191,0,0.9547707080360911
1237,22,161,0,0.9547349557376984
1238,-8,161,0,0.9546992047780846
1239,-3,161,0,0.9546634551571994
1240,-13,161,0,0.9546277068749929
1241,12,161,0,0.9545919599314148
1242,-38,161,0,0.954556214326415
1243,12,161,0,0.9545204700599436
1244,2,161,0,0.9544847271319502
1245,-43,161,0,0.9544489855423848
1246,12,161,0,0.9544132452911972
1247,-23,161,0,0.9543775063783374
1248,-45,253,0,0.9543417688037552
1249,-5,300,0,0.9543060325674005
1250,4,298,0,0.9542702976692232
1251,14,173,0,0.9542345641091733
1252,-23,161,0,0.9541988318872004
1253,-28,161,0,0.9541631010032547
1254,-3,161,0,0.954127371457286
1255,-15,300,0,0.9540916432492441
1256,-26,299,0,0.954055916379079
1257,12,161,0,0.9540201908467406
1258,-7,192,0,0.9539844666521787
1259,-18,161,0,0.9539487437953433
1260,-18,161,0,0.9539130222761844
1261,4,299,0,0.9538773020946517
1262,7,161,0,0.9538415832506952
1263,-103,262,0,0.953805865744265
1264,-33,161,0,0.9537701495753107
1265,17,161,0,0.9537344347437824
1266,2,161,0,0.95369872124963
1267,22,161,0,0.9536630090928033
1268,-13,161,0,0.9536272982732524
1269,12,161,0,0.9535915887909272
1270,17,161,0,0.9535558806457775
1271,12,161,0,0.9535201738377532
1272,-91,299,0,0.9534844683668044
1273,-38,161,0,0.953448764232881
1274,-18,161,0,0.953413061435933
1275,22,161,0,0.9533773599759101
1276,18,269,0,0.9533416598527624
1277,-53,161,0,0.9533059610664398
1278,-38,161,0,0.9532702636168923
1279,-28,161,0,0.9532345675040697
1280,-13,161,0,0.953198872727922
1281,5,300,0,0.9531631792883993
1282,-28,161,0,0.9531274871854514
1283,-18,161,0,0.9530917964190283
1284,12,161,0,0.9530561069890799
1285,22,211,0,0.9530204188955562
1286,7,161,0,0.9529847321384072
1287,-63,161,0,0.9529490467175827
1288,-43,161,0,0.9529133626330328
1289,-18,161,0,0.9528776798847075
1290,-26,195,0,0.9528419984725567
1291,-43,161,0,0.9528063183965303
1292,-18,161,0,0.9527706396565784
1293,9,296,0,0.9527349622526508
1294,-13,161,0,0.9526992861846976
1295,12,161,0,0.9526636114526686
1296,2,161,0,0.9526279380565141
1297,25,300,0,0.9525922659961839
1298,-13,161,0,0.9525565952716278
1299,-3,161,0,0.9525209258827961
1300,-8,161,0,0.9524852578296387
1301,-53,289,0,0.9524495911121054
1302,2,161,0,0.9524139257301463
1303,-8,161,0,0.9523782616837114
1304,2,161,0,0.9523425989727508
1305,-36,274,0,0.9523069375972142
1306,-8,161,0,0.9522712775570518
1307,-5,300,0,0.9522356188522135
1308,-44,281,0,0.9521999614826495
1309,-8,161,0,0.9521643054483097
1310,12,161,0,0.9521286507491439
1311,12,161,0,0.9520929973851023
1312,-23,161,0,0.952057345356135
1313,-53,161,0,0.9520216946621918
1314,-28,161,0,0.9519860453032227
1315,-38,161,0,0.9519503972791779
1316,20,251,0,0.9519147505900072
1317,7,161,0,0.9518791052356608
1318,-69,280,0,0.9518434612160886
1319,-68,161,0,0.9518078185312407
1320,-18,161,0,0.9517721771810671
1321,-33,161,0,0.9517365371655178
1322,-88,214,0,0.9517008984845428
1323,-88,161,0,0.9516652611380921
1324,17,214,0,0.9516296251261158
1325,-20,251,0,0.951593990448564
1326,-3,161,0,0.9515583571053865
1327,-13,187,0,0.9515227250965335
1328,-3,161,0,0.951487094421955
1329,-91,299,0,0.951451465081601
1330,-8,161,0,0.9514158370754217
1331,-15,300,0,0.951380210403367
1332,25,176,0,0.9513445850653869
1333,17,161,0,0.9513089610614315
1334,-33,161,0,0.9512733383914509
1335,-12,191,0,0.9512377170553951
1336,9,173,0,0.9512020970532141
1337,2,161,0,0.951166478384858
1338,-18,161,0,0.9511308610502769
1339,-33,161,0,0.9510952450494208
1340,7,161,0,0.9510596303822397
1341,-53,161,0,0.9510240170486838
1342,-13,161,0,0.9509884050487031
1343,-13,161,0,0.9509527943822477
1344,-26,171,0,0.9509171850492675
1345,-58,161,0,0.9508815770497128
1346,21,184,0,0.9508459703835335
1347,-63,161,0,0.9508103650506797
1348,18,268,0,0.9507747610511016
1349,0,300,0,0.9507391583847491
1350,-21,270,0,0.9507035570515723
1351,2,161,0,0.9506679570515213
1352,-12,265,0,0.9506323583845463
1353,-35,228,0,0.9505967610505972
1354,2,161,0,0.9505611650496242
1355,-63,161,0,0.9505255703815774
1356,-18,161,0,0.9504899770464068
1357,-28,161,0,0.9504543850440625
1358,-26,171,0,0.9504187943744947
1359,-28,161,0,0.9503832050376534
1360,-14,255,0,0.9503476170334887
1361,-28,161,0,0.9503120303619507
1362,7,161,0,0.9502764450229895
1363,-58,161,0,0.9502408610165551
1364,17,161,0,0.9502052783425978
1365,-25,178,0,0.9501696970010677
1366,7,161,0,0.9501341169919147
1367,-17,265,0,0.9500985383150892
1368,17,161,0,0.950062960970541
1369,32,212,0,0.9500273849582204
1370,-3,161,0,0.9499918102780773
1371,-28,213,0,0.9499562369300621
1372,-23,161,0,0.9499206649141249
1373,7,161,0,0.9498850942302155
1374,2,161,0,0.9498495248782843
1375,22,161,0,0.9498139568582814
1376,-33,161,0,0.9497783901701569
1377,-125,300,0,0.9497428248138609
1378,-20,300,0,0.9497072607893434
1379,-28,161,0,0.9496716980965548
1380,-13,161,0,0.9496361367354451
1381,-13,161,0,0.9496005767059644
1382,-8,211,0,0.9495650180080629
1383,-28,161,0,0.9495294606416907
1384,-8,161,0,0.949493904606798
1385,-23,161,0,0.9494583499033348
1386,-60,300,0,0.9494227965312513
1387,-3,161,0,0.9493872444904977
1388,-21,248,0,0.9493516937810241
